発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_売上比率,ＢＩＣ楽天市場店_売上比率,BicEC_売上比率,赤坂見附駅店_売上比率,法人第１グループ_売上比率,法人第３グループ_売上比率,法人第４グループ_売上比率,モバイル_売上比率,ＢＩＣアマゾン店_売上比率,楽天ビック_売上比率,法人赤坂見附駅店_売上比率,法人名古屋_売上比率,法人なんば_売上比率,法人ドットコム_売上比率,ソフマップアマゾン店_売上比率,ソフマップ楽天_売上比率,アキバソフマップ_売上比率,デジタルコレクション_売上比率,ドットコムY！SHP_売上比率,ソフマップ法人WEB用_売上比率,ソフマップ法人_売上比率,ソフマップドットコム_売上比率,ソフマップコム法人_売上比率,ソフマップ法人関西_売上比率,コジマダイレクトＳＰ_売上比率,コジマWowma！店_売上比率,KB西友二俣川_売上比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_売上比率,NEW弘前店_売上比率,KB泉中央店_売上比率,KBイオンモール名取店_売上比率,KB卸団地店_売上比率,NEW白河店_売上比率,KB郡山店_売上比率,KB会津若松店_売上比率,KB福島店_売上比率,KB方木田店_売上比率,NEW学園都市店_売上比率,KB駒生店_売上比率,KB鹿沼店_売上比率,NEW足利店_売上比率,NEW真岡店_売上比率,KB日光店_売上比率,KB黒磯店_売上比率,KBさくら店_売上比率,コジマネット_売上比率,NEW伊勢崎店_売上比率,KB高崎店_売上比率,KB深作店_売上比率,KB和光店_売上比率,KB南越谷店_売上比率,NEW久喜_売上比率,NEW与野店_売上比率,KB浦和店_売上比率,KB越谷店_売上比率,KB熊谷店_売上比率,KB上尾　春日店_売上比率,KB春日部店_売上比率,KB所沢店_売上比率,KBアクロスプラザ三芳店_売上比率,KB柏店_売上比率,KB松戸店_売上比率,KB船橋店_売上比率,KB習志野店_売上比率,SELECT上板橋店_売上比率,KB小平店_売上比率,KB港北東急SC店_売上比率,KB江戸川店_売上比率,KB井草店_売上比率,KB若林店_売上比率,KB志村店_売上比率,KB新小岩店_売上比率,KB三鷹店_売上比率,KB池上店_売上比率,KB善福寺店_売上比率,KB葛飾店_売上比率,KB東村山店_売上比率,KB江北駅前店_売上比率,KB南砂町SUNAMO店_売上比率,KB西東京店_売上比率,KB足立加平店_売上比率,KBイオン昭島SC店_売上比率,KB成城店_売上比率,KB港北インター店_売上比率,KB厚木栄町店_売上比率,KB海老名店_売上比率,KB横須賀店_売上比率,KB相模原店_売上比率,KB座間店_売上比率,KB横浜大口店_売上比率,KB東海大学東店_売上比率,KB新潟店_売上比率,NEW上越店_売上比率,NEW甲府_売上比率,KB甲府バイパス店_売上比率,KB富山店_売上比率,KBファボーレ富山店_売上比率,KB静岡店_売上比率,KB浜松店_売上比率,KB沼津店_売上比率,KB富士店_売上比率,KB熱田店_売上比率,KB有松インター店_売上比率,KB清洲東インター店_売上比率,KB高野店_売上比率,KB箕面店_売上比率,KB茨木店_売上比率,NEW生野店_売上比率,KB大東店_売上比率,KB名谷店_売上比率,神戸ハーバーランド店_売上比率,KB宇品店_売上比率,KB広島インター緑井店_売上比率,NEW山口宇部空港店_売上比率,KB福岡春日店_売上比率,KB福岡西店_売上比率,KB小倉店_売上比率,KB熊本店_売上比率,KB那覇店_売上比率,KB宇都宮本店_売上比率,KB八王子高倉店_売上比率,コジマ楽天市場店_売上比率,コジマＹａｈｏｏ！店_売上比率,コジマアマゾン店_売上比率,KBイオンモール堺鉄砲町店_売上比率,KB西友ひばりヶ丘店_売上比率,北関東法人事業所_売上比率,仙台法人事業所_売上比率,東京法人事業所_売上比率,大阪法人事業所_売上比率,福岡法人事業所_売上比率,札幌法人事業所_売上比率,#N/A_6_売上比率,#N/A_3_売上比率,#N/A_7_売上比率,#N/A_5_売上比率,#N/A_2_売上比率,#N/A_1_売上比率,#N/A_4_売上比率,JAN数
映像１,075025,液晶ＴＶ（２４以下）,,,,,,,,1243492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162580.0,382154.0,1436716.0,700760.0,670868.0,94304.0,,202788.0,238688.0,,,,,138908.0,636067.0,,,,,,,951985.0,60685.0,,,,,,,,,,,,6919995.0,226.0,,,0.1796955055603364,,,,,0.09191726294599924,,0.1375701861056258,,,0.008769515006875004,,0.01362775551138404,0.034492510471467105,,,0.02007342490854401,,,0.02930464545133342,,,0.055224606376160675,,,,,,,,,,,,,,,,,,,,,0.2076180690882002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10126596912281007,0.09694631282248037,0.02349423662878369,,,,,,,,,,,,,,,,11
映像１,075040,液晶ＴＶ（３２以下）,,,,,,,,3356924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304007.0,974126.0,1785873.0,3321925.0,1843412.0,94499.0,,225373.0,539768.0,,,,103128.0,169557.0,2792386.0,,287828.0,,,,37584.0,2502799.0,,,,,35424.0,41752.0,,,,,43426.0,,18459791.0,448.0,,,0.1818505962499792,,,0.0019189816396079458,0.0022617807536390853,0.15126855986614365,0.002352464337218119,0.13558111248388457,,,,,0.0051191803850867005,0.029240201040195958,,0.005586628797693322,0.009185206918106495,,,0.012208859786115672,,,0.052770153248213915,,,,,,,,,,,,,,,,,,,,,0.09674394471746728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17995463762292865,0.09986093558697387,0.016468604655383152,,,0.015592159196168581,,0.002035992715193796,,,,,,,,,,,22
映像１,075080,液晶ポケットテレビ,,,,,,,,699460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124848.0,,334560.0,249381.0,85664.0,176958.0,,,75384.0,,,,,167680.0,235386.0,555756.0,,56570.0,,,,,443478.0,,58050.0,,168264.0,,,,,,,,,3431439.0,51.0,,,0.2038386810897702,,0.049035987525932995,,,0.1619600406709838,,0.12923965718172464,,,,0.016917100959684843,,,,0.048865796536088794,0.06859687728675928,,,0.021968625990437248,,,0.09749845472992526,0.03638356969189894,,,,,,,,,,,,,,,,,,,,0.07267534116153603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024964453688379715,0.05156961846036021,,,,0.01648579502651803,,,,,,,,,,,,,10
映像１,075099,その他液晶テレビ関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27064.0,,,,,,,,,,,,,,,,,,,,,,,,,,27064.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
映像１,076020,プロジェクター,,,,,,,,4295526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99100.0,,,,,,,,,79660.0,,,,,62067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66009.0,,136566.0,,,369434.0,231086.0,729279.0,1956787.0,2694744.0,2225587.0,190144.0,,141576.0,931193.0,,405732.0,,578339.0,139848.0,1796563.0,,345954.0,144730.0,,336267.0,62067.0,2521927.0,384350.0,3390535.0,,,84974.0,,196819.0,,,,437550.0,,25034413.0,282.0,,,0.17158485002224738,,,0.0033942876951019384,,0.07176373578242078,0.017477941264290878,0.10073841156171706,0.007861937885262179,,0.015352866472243628,0.13543497105364524,0.00759530491088407,0.0371965182487003,,0.023101759965372465,0.005586230442071879,0.016206970780581115,,0.005655255427798527,,,0.02913106051258322,0.014757046630172634,,,,,,,0.002636730487749004,,,,,,,,0.005455130903209115,,,,,0.07816388584785271,,,,,,,,0.003182019885986542,,,,,,,0.003958550975411327,,,,,,0.002479267239060089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10764158919963492,0.08890110584977566,0.009230733710432915,,,0.0138191376805999,,0.002479267239060089,0.005781242004755614,,0.013432190321378816,,,,,,,,113
映像１,076040,プロジェクター（スクリーン）,,,,,,,,182840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,,,,,25164.0,,,55760.0,,,,,100233.0,,,,,,33879.0,,,,59043.0,,,10000.0,,,,,,,,,44474.0,,541393.0,22.0,,,0.3377213964716943,,,,,,0.08214734952243564,,,,,0.018470870513656437,0.1029935739841483,,,,,0.1851390764195326,,,,,,,,,,,,,,,,,,,,,0.05541261154096931,,,,,0.046480098560565064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06257746221321665,,0.1090575607737817,,,,,,,,,,,23
映像１,076045,プロジェクターアクセサリー,,,,,,,,857019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88991.0,,41200.0,172537.0,220962.0,205975.0,,81410.0,53955.0,,96820.0,,32820.0,148584.0,122013.0,,14255.0,49960.0,,,5551.0,756000.0,,469001.0,,,17366.0,,,,,,155204.0,,3598306.0,214.0,,,0.23817290691786636,,,0.00482615986522547,,0.03390845581226277,0.04313251846841264,0.21009886318728868,,,,0.13033938747844123,0.057242213419314535,0.014994555771521378,,0.009120958584400549,0.041292763872777916,0.026907105732530807,,0.02262453498952007,,,,,,,,,,,,,,,,,,,,,,,,0.011449832226608855,,,,,,,,,,,,,,,,,,,,,,,,,0.002413079932612735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047949507351514854,0.0614072288460181,0.024731359700925937,,,0.003961586368696825,,0.0015426703565511104,0.013884311117509183,,,,,,,,,,222
映像１,076099,その他テレビ関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730.0,,4860.0,,,,,,,,,,4730.0,,,,,,,,,,,,,,,,,,,,14320.0,3.0,,,,,,,,0.3303072625698324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3303072625698324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3393854748603352,,,,,,,,,,,,,,,,,2
映像２,077050,ＨＤレコーダー,,,,,,,,197475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32799.0,163995.0,,,,,,,196794.0,,,,,,,,,,,,,591063.0,18.0,,,0.33410144096314603,,,,,0.27745773293202247,,0.33294927951842695,,,,,,,,,0.0554915465864045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
映像２,077070,ＤＶＤプレーヤー,,,,,,,,344776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106120.0,,141219.0,380654.0,1033826.0,1106937.0,38240.0,,31900.0,264304.0,,,,71583.0,27302.0,223023.0,,17072.0,3726.0,,,24210.0,249111.0,,41901.0,,,3693.0,9654.0,11382.0,,,,12947.0,,4143580.0,992.0,,,0.08320727486859189,,,0.0008912582838994299,0.0023298693400392897,0.053823746615245756,0.0031245927434730356,0.06011975151921768,0.0027469000236510456,,,0.010112270065981591,0.009228734572519416,0.06378638761650553,,0.017275640870937692,0.006588988266185279,,,0.00769865671713832,,,0.03408139821120867,0.025610703787546034,,,,,,,,,,,,,,,,,,,,0.09186597097196145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24950067333079126,0.26714507744510785,,,,0.0041201086982754044,,0.00584277364018554,0.0008992224115378489,,,,,,,,,,13
映像２,077080,ポータブルＤＶＤプレーヤー,,,,,,,,374590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48070.0,186545.0,78450.0,271659.0,1352269.0,397375.0,55090.0,,12657.0,58589.0,,,,41039.0,40132.0,371092.0,,,,,,,245845.0,,,,,,,,,,,83720.0,,3617122.0,250.0,,,0.10356023379913644,,,,,0.10259316661146624,0.02314547311370753,0.06796701908312741,,,,,0.015230340585692162,0.016197684236251914,,0.011345760524527512,0.011095008683699361,,,0.0034991907931222668,,,0.02168851368574242,0.0132895711010024,,,,,,,,,,,,,,,,,,,,0.07510363211415041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37385219519828194,0.10985944073769145,0.05157276973240051,,,,,,,,,,,,,,,,29
映像２,077099,その他ＤＶＤ関連,,,,,,,,70416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35208.0,,17604.0,35208.0,52812.0,35208.0,,,,,,,,17604.0,52812.0,,,,,,,35208.0,,,,,,,,,,,17604.0,,369684.0,21.0,,,0.19047619047619047,,,,,0.14285714285714285,0.047619047619047616,0.09523809523809523,,,,,0.09523809523809523,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.14285714285714285,0.09523809523809523,,,,,,,,,,,,,,,,2
映像２,077110,ＢＤプレーヤー,,,,,,,,1371302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210385.0,218793.0,308817.0,1020494.0,3642195.0,2925414.0,149318.0,,140634.0,609486.0,,,,181123.0,639544.0,1213597.0,,26502.0,19266.0,,,117500.0,1814147.0,57141.0,,,,,9504.0,,,,,25488.0,,14700650.0,1243.0,,,0.093281725637982,,,,0.0006465020254206446,0.08255396870206419,0.0017338008863553652,0.12340590382057937,,,0.0038869709842762057,,0.010157237945260925,0.04145979939662532,,0.012320747722039501,0.04350447089074293,,,0.009566515766309652,,,0.021007030301381232,0.01431127195056001,,,,,,,,,,,,,,,,,,,,0.06941829102794775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24775741208722063,0.1989989558284838,0.014883219449480125,,,0.0018027774282089568,,0.007992843853843197,0.0013105542952182385,,,,,,,,,,16
映像２,077120,ＢＤレコーダー,,,,,,,,22920670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444286.0,1225529.0,5232579.0,9644651.0,10254492.0,8649869.0,45295.0,,805415.0,1789121.0,,,,382414.0,689022.0,15763456.0,,123508.0,35337.0,,,88300.0,19385217.0,153900.0,273110.0,,185112.0,,,,,,,,,98091283.0,1844.0,,,0.23366673672725843,,0.0018871401651459692,,,0.1607019045718874,,0.1976242578048449,,,0.001568946753403154,0.0027842433256785926,0.00046176376345286464,0.018239347526935703,,0.003898552331097555,0.007024293891639688,,,0.0082108723157388,,,0.053343975529405604,0.00452931174322595,,,,,,,,,,,,,,,,,,,,0.09832322205429814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1045402984483341,0.08818183161086801,0.012493760531198272,,,0.0012591129020098554,,0.0009001819254418357,0.00036024607813519985,,,,,,,,,,41
映像２,077130,ポータブルＢＤプレーヤー,,,,,,,,285093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50112.0,82856.0,58060.0,29030.0,401445.0,419736.0,59528.0,,,108906.0,,,,53568.0,23328.0,407803.0,,3261.0,,,,,497410.0,,87090.0,,,,,,,,,89292.0,,2656518.0,104.0,,,0.10731830162641473,,,,,0.15351034700310706,0.03361242046920066,0.18724134374395354,,,,0.032783515865505146,0.02240828031280044,0.040995769650346806,,0.02016474196673992,0.008781419888741579,,,,,,0.0218556772436701,0.018863790872111538,,,,,,,,,,,,,,,,,,,,0.01092783862183505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1511169884789036,0.1580023173191373,0.03118970020154202,,,0.001227546735990496,,,,,,,,,,,,,10
時計,601010,腕時計（国産男性）,,,,,,,,2508470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164654.0,569073.0,,,,484572.0,1325060.0,2899798.0,,30628.0,,,,,4463243.0,37800.0,37141.0,,,,,,,,,1785472.0,,14305911.0,687.0,,,0.1753450024958215,,,,,0.20269928982502408,0.12480659218416779,0.31198593364658844,,,0.002642264445794469,0.0025961995709326024,,0.03977887182438084,,0.03387215256686554,0.09262325202498464,,,0.011509508202588427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021409332128516667,,,,,,,,,,,,,553
時計,601011,電波腕時計（国産男性）,,,,,,,,4342908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13413.0,,8942.0,8758.0,8758.0,,17463.0,164623.0,465512.0,,,,240121.0,803217.0,4165992.0,,,,,,,2920093.0,,,,,,,,,,,3487077.0,,16646877.0,628.0,,,0.260884248739268,,,,,0.250256669764545,0.2094733444597446,0.1754138629125451,,,,,,0.02796392380384621,,0.01442438722890786,0.04825031145481522,,,0.009889122145853543,0.0010490255920074377,,,,,,,,,,,,,,,,,,,,,,,0.0005371578104409614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005261046861822791,0.0005261046861822791,0.000805736715661442,,,,,,,,,,,,,,,,288
時計,601012,アウトドア腕時計（男性）,,,,,,,,2161329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207986.0,72954.0,,,,135020.0,494085.0,1849005.0,,118584.0,,,,,2581789.0,129384.0,140184.0,,,,,,,,,2167472.0,,10057792.0,226.0,,,0.21489100192169414,,,,,0.18383806306592937,0.2155017721583425,0.256695405910164,,,0.012864056047291492,0.013937850375112151,,0.007253480684428551,,0.013424417605772718,0.04912459911678428,,,0.02067909139500996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011790261719470833,,,,,,,,,,,,,64
時計,601013,フィットネス腕時計（男性）,,,,,,,,1751834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52444.0,21351.0,172084.0,87350.0,605999.0,705479.0,,,45078.0,247335.0,,,,350073.0,270044.0,1294748.0,,,,,,,1527884.0,,144416.0,,,,,,,,,122147.0,,7398266.0,341.0,,,0.23678980993654458,,,,,0.17500695433227192,0.016510220097520147,0.20651920328358023,,,,0.019520249745007816,,0.03343148245818683,,0.047318249979116725,0.036500985501197174,,,0.006093049371298626,,,0.023260044988920377,0.007088688079071501,,,,,,,,,,,,,,,,,,,,0.011806820679332157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0819109504848839,0.09535734454532994,0.0028859465177380754,,,,,,,,,,,,,,,,105
時計,601015,カジュアルウオッチ男性,,,,,,,,46643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15206.0,,,,,31719.0,94194.0,,,,,,,150807.0,,,,,,,,,,,149578.0,,488147.0,40.0,,,0.09555113521131954,,,,,0.19296236584471482,0.30641999233837347,0.30893767656054427,,,,,,0.031150452630047915,,,0.064978377415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275
時計,601020,腕時計（舶来男性）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000.0,,,,,64800.0,64800.0,,,,,,,78624.0,,,,,,,,,,,,,262224.0,4.0,,,,,,,,0.2471169686985173,,0.29983525535420097,,,,,,0.20593080724876442,,,0.2471169686985173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
時計,601025,腕時計（舶来男性消化）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28792.0,,,,,,,,,,,,,28792.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
時計,601030,腕時計（国産女性）,,,,,,,,687885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42011.0,228067.0,,,,228273.0,407406.0,788044.0,,,,,,,915403.0,,61138.0,,,,,,,,,535760.0,,3893987.0,347.0,,,0.17665313212396447,,,,,0.20237458419866322,0.13758648911770893,0.23508116488319042,,,,0.015700617387782754,,0.05856901936241698,,0.05862192143938847,0.10462438626528543,,,0.010788685221599353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
