発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_販売比率,ＢＩＣ楽天市場店_販売比率,BicEC_販売比率,赤坂見附駅店_販売比率,法人第１グループ_販売比率,法人第３グループ_販売比率,法人第４グループ_販売比率,モバイル_販売比率,ＢＩＣアマゾン店_販売比率,楽天ビック_販売比率,法人赤坂見附駅店_販売比率,法人名古屋_販売比率,法人なんば_販売比率,法人ドットコム_販売比率,ソフマップアマゾン店_販売比率,ソフマップ楽天_販売比率,アキバソフマップ_販売比率,デジタルコレクション_販売比率,ドットコムY！SHP_販売比率,ソフマップ法人WEB用_販売比率,ソフマップ法人_販売比率,ソフマップドットコム_販売比率,ソフマップコム法人_販売比率,ソフマップ法人関西_販売比率,コジマダイレクトＳＰ_販売比率,コジマWowma！店_販売比率,KB西友二俣川_販売比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_販売比率,NEW弘前店_販売比率,KB泉中央店_販売比率,KBイオンモール名取店_販売比率,KB卸団地店_販売比率,NEW白河店_販売比率,KB郡山店_販売比率,KB会津若松店_販売比率,KB福島店_販売比率,KB方木田店_販売比率,NEW学園都市店_販売比率,KB駒生店_販売比率,KB鹿沼店_販売比率,NEW足利店_販売比率,NEW真岡店_販売比率,KB日光店_販売比率,KB黒磯店_販売比率,KBさくら店_販売比率,コジマネット_販売比率,NEW伊勢崎店_販売比率,KB高崎店_販売比率,KB深作店_販売比率,KB和光店_販売比率,KB南越谷店_販売比率,NEW久喜_販売比率,NEW与野店_販売比率,KB浦和店_販売比率,KB越谷店_販売比率,KB熊谷店_販売比率,KB上尾　春日店_販売比率,KB春日部店_販売比率,KB所沢店_販売比率,KBアクロスプラザ三芳店_販売比率,KB柏店_販売比率,KB松戸店_販売比率,KB船橋店_販売比率,KB習志野店_販売比率,SELECT上板橋店_販売比率,KB小平店_販売比率,KB港北東急SC店_販売比率,KB江戸川店_販売比率,KB井草店_販売比率,KB若林店_販売比率,KB志村店_販売比率,KB新小岩店_販売比率,KB三鷹店_販売比率,KB池上店_販売比率,KB善福寺店_販売比率,KB葛飾店_販売比率,KB東村山店_販売比率,KB江北駅前店_販売比率,KB南砂町SUNAMO店_販売比率,KB西東京店_販売比率,KB足立加平店_販売比率,KBイオン昭島SC店_販売比率,KB成城店_販売比率,KB港北インター店_販売比率,KB厚木栄町店_販売比率,KB海老名店_販売比率,KB横須賀店_販売比率,KB相模原店_販売比率,KB座間店_販売比率,KB横浜大口店_販売比率,KB東海大学東店_販売比率,KB新潟店_販売比率,NEW上越店_販売比率,NEW甲府_販売比率,KB甲府バイパス店_販売比率,KB富山店_販売比率,KBファボーレ富山店_販売比率,KB静岡店_販売比率,KB浜松店_販売比率,KB沼津店_販売比率,KB富士店_販売比率,KB熱田店_販売比率,KB有松インター店_販売比率,KB清洲東インター店_販売比率,KB高野店_販売比率,KB箕面店_販売比率,KB茨木店_販売比率,NEW生野店_販売比率,KB大東店_販売比率,KB名谷店_販売比率,神戸ハーバーランド店_販売比率,KB宇品店_販売比率,KB広島インター緑井店_販売比率,NEW山口宇部空港店_販売比率,KB福岡春日店_販売比率,KB福岡西店_販売比率,KB小倉店_販売比率,KB熊本店_販売比率,KB那覇店_販売比率,KB宇都宮本店_販売比率,KB八王子高倉店_販売比率,コジマ楽天市場店_販売比率,コジマＹａｈｏｏ！店_販売比率,コジマアマゾン店_販売比率,KBイオンモール堺鉄砲町店_販売比率,KB西友ひばりヶ丘店_販売比率,北関東法人事業所_販売比率,仙台法人事業所_販売比率,東京法人事業所_販売比率,大阪法人事業所_販売比率,福岡法人事業所_販売比率,札幌法人事業所_販売比率,#N/A_6_販売比率,#N/A_3_販売比率,#N/A_7_販売比率,#N/A_5_販売比率,#N/A_2_販売比率,#N/A_1_販売比率,#N/A_4_販売比率,JAN数
時計,601031,電波腕時計（国産女性）,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,,,,5.0,19.0,56.0,,,,,,,52.0,,,,,,,,,,,31.0,,5893699.0,227.0,,,0.2422907488986784,,,,,0.24669603524229075,0.13656387665198239,0.2290748898678414,,,,,,0.030837004405286344,,0.022026431718061675,0.08370044052863436,,,0.00881057268722467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
時計,601033,フィットネス腕時計（女性）,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,67229.0,10.0,,,0.1,,,,,,0.2,,,,,,,0.1,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
時計,601035,カジュアルウオッチ女性,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,2.0,,,,,,20.0,,,,,,,18.0,,,,,,,,,,,8.0,,839048.0,64.0,,,0.125,,,,,0.3125,0.125,0.28125,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078125,0.046875,,,,,,,,,,,,,,,,,344
時計,601040,腕時計（舶来女性）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,164808.0,2.0,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
時計,601080,腕時計アクセサリ－,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,,,,4.0,4.0,33.0,,,,,3.0,,13.0,,,,,,,,,,,20.0,,684784.0,135.0,,,0.34074074074074073,,,,,0.24444444444444444,0.14814814814814814,0.0962962962962963,,,,,,0.07407407407407407,,0.02962962962962963,0.02962962962962963,,,0.014814814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022222222222222223,,,,,,,,1244
時計,601099,その他腕時計,,,,,,,,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,11.0,23.0,19.0,69.0,,,11.0,184.0,,,,24.0,59.0,592.0,,,,,,,252.0,,16.0,,,,,,,,,267.0,,3708798.0,1986.0,,,0.21601208459214502,,,,,0.2980866062437059,0.13444108761329304,0.1268882175226586,,,,0.008056394763343404,,0.09264853977844914,,0.012084592145015106,0.029707955689828803,,,0.0055387713997985906,,,0.0055387713997985906,0.0005035246727089627,,,,,,,,,,,,,,,,,,,,0.011581067472306143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009566968781470292,0.03474320241691843,0.01460221550855992,,,,,,,,,,,,,,,,540
時計,602010,掛け時計,,,,,,,,355.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,214.0,8.0,62.0,436.0,864.0,66.0,,9.0,138.0,,15.0,,54.0,82.0,144.0,,18.0,4.0,,1.0,3.0,282.0,8.0,91.0,,,,6.0,,,2.0,,38.0,,13559339.0,2924.0,,,0.12140902872777018,,,,0.002051983584131327,0.049247606019151846,0.012995896032831737,0.09644322845417237,,,0.0027359781121751026,0.03112175102599179,0.022571819425444596,0.04719562243502052,,0.018467852257181942,0.0280437756497948,0.005129958960328317,,0.0030779753761969904,,,0.0027359781121751026,0.006497948016415869,,,,,0.0003419972640218878,0.0003419972640218878,,,,,,,,,,,,,,0.021203830369357045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003419972640218878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003419972640218878,,,0.0003419972640218878,0.1491108071135431,0.2954856361149111,0.073187414500684,,,0.006155950752393981,,0.0010259917920656635,0.0013679890560875513,0.0006839945280437756,0.0003419972640218878,,,,,,,,590
時計,602020,置き時計,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,1.0,9.0,36.0,3.0,,,6.0,,,,4.0,2.0,4.0,,,,,,,20.0,,,,,,,,,,,2.0,,897187.0,106.0,,,0.10377358490566038,,,,,0.03773584905660377,0.018867924528301886,0.18867924528301888,,,,,0.02830188679245283,0.05660377358490566,,0.03773584905660377,0.018867924528301886,,,,,,,0.009433962264150943,,,,,,,,,,,,,,,,,,,,0.009433962264150943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08490566037735849,0.33962264150943394,0.0660377358490566,,,,,,,,,,,,,,,,66
時計,602030,目覚まし時計,,,,,,,,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,42.0,119.0,6.0,8.0,641.0,905.0,142.0,,16.0,167.0,,,,66.0,71.0,231.0,,1.0,6.0,,,4.0,540.0,,8.0,,,,,,,,,70.0,,9167364.0,3429.0,,,0.1111111111111111,,,,,0.0673665791776028,0.020414114902303878,0.15748031496062992,,,,0.0023330417031204435,0.04141149023038787,0.04870224555263925,,0.019247594050743656,0.020705745115193935,,,0.004666083406240887,,,0.0017497812773403325,0.012248468941382326,,,,,,,,,,,,,,,,,,,,0.0023330417031204435,,,,,,,,,,,,0.00029163021289005544,,,,,,,,,,,,,,,,,,,0.00029163021289005544,,,,,,,,,,,,,,,,,0.0008748906386701663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18693496646252553,0.26392534266550016,0.0347039953339166,,,0.00029163021289005544,,0.0011665208515602217,0.0017497812773403325,,,,,,,,,,436
時計,602040,からくり時計,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,20.0,34.0,12.0,,,13.0,,,,7.0,13.0,13.0,,,,,,,33.0,,,,,,,,,,,8.0,,2826761.0,165.0,,,0.04242424242424243,,,,,0.07878787878787878,0.048484848484848485,0.2,,,,,0.07272727272727272,0.07878787878787878,,0.04242424242424243,0.07878787878787878,,,,,,,0.012121212121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12121212121212122,0.20606060606060606,0.01818181818181818,,,,,,,,,,,,,,,,65
時計,602099,その他クロック,,,,,,,,190.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,6.0,14.0,77.0,42.0,208.0,,,44.0,,8.0,,20.0,25.0,67.0,,5.0,,,,,149.0,5.0,36.0,,,,,,,,,23.0,,3483076.0,986.0,,,0.1926977687626775,,,,,0.06795131845841786,0.02332657200811359,0.1511156186612576,,,0.005070993914807302,0.036511156186612576,0.21095334685598377,0.04462474645030426,,0.02028397565922921,0.02535496957403651,0.008113590263691683,,,,,0.006085192697768763,,,,,,,,,,,,,,,,,,,,,0.014198782961460446,,,,,,,,,,,0.0010141987829614604,,,,,,,0.005070993914807302,,,,,,,,,,0.005070993914807302,,,0.002028397565922921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07809330628803246,0.04259634888438134,0.05476673427991886,,,0.005070993914807302,,,,,,,,,,,,,105
時計,609910,その他時計,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,5.0,,,1.0,5.0,,,,1.0,6.0,21.0,,,,,,,12.0,,1.0,,,,,,,,,2.0,,703466.0,88.0,,,0.3068181818181818,,,,,0.23863636363636365,0.022727272727272728,0.13636363636363635,,,,0.011363636363636364,,0.056818181818181816,,0.011363636363636364,0.06818181818181818,,,0.011363636363636364,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03409090909090909,0.056818181818181816,,,,,,,,,,,,,,,,,77
照明,282010,照明機器,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,2.0,,,,,,,,,,,136787.0,11.0,,,0.45454545454545453,,,,,0.2727272727272727,,0.09090909090909091,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
照明,282020,スタンド,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,58.0,7.0,13.0,24.0,19.0,14.0,,,5.0,,4.0,,3.0,2.0,11.0,,,,,,1.0,45.0,,3.0,,,,,,,,,11.0,,2649767.0,246.0,,,0.1016260162601626,,,,,0.044715447154471545,0.044715447154471545,0.18292682926829268,,,,0.012195121951219513,0.056910569105691054,0.02032520325203252,,0.012195121951219513,0.008130081300813009,0.016260162601626018,,,,,0.028455284552845527,,,0.0040650406504065045,,,,,,,,,,,,,,,,,,0.052845528455284556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0975609756097561,0.07723577235772358,0.23577235772357724,,,,,0.0040650406504065045,,,,,,,,,,,31
照明,282060,一般型電球,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,23.0,84.0,89.0,6.0,,1.0,10.0,,,,12.0,18.0,109.0,,12.0,,,,10.0,107.0,,23.0,,,,2.0,,,,,10.0,,156793.0,692.0,,,0.2514450867052023,,,,0.002890173410404624,0.157514450867052,0.014450867052023121,0.1546242774566474,,,,0.033236994219653176,0.008670520231213872,0.014450867052023121,,0.017341040462427744,0.02601156069364162,,,0.001445086705202312,,,0.001445086705202312,0.001445086705202312,,,,,,,,,,,,,,,,,,,,0.033236994219653176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12138728323699421,0.12861271676300579,,,,0.017341040462427744,,0.014450867052023121,,,,,,,,,,,85
照明,282070,電球型蛍光灯,,,,,,,,170.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,6.0,18.0,174.0,98.0,,,,11.0,,4.0,,,6.0,96.0,,5.0,,,,70.0,96.0,,70.0,,,,,,,,,2.0,,908884.0,851.0,,,0.199764982373678,,,,,0.1128084606345476,0.0023501762632197414,0.1128084606345476,,,,0.08225616921269095,,0.012925969447708578,,,0.007050528789659225,0.004700352526439483,,,,,0.007050528789659225,0.004700352526439483,,,,,,,,,,,,,,,,,,,,0.021151586368977675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023501762632197415,0.2044653349001175,0.11515863689776733,0.0011750881316098707,,,0.005875440658049354,,0.08225616921269095,,,,,,,,,,,46
照明,282080,直管蛍光灯,,,,,,,,666.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,,,10.0,,8.0,68.0,3.0,24.0,112.0,121.0,52.0,,8.0,36.0,,425.0,,10.0,8.0,276.0,,23.0,,,,67.0,268.0,1.0,1032.0,,,,,,,1.0,,31.0,,3068189.0,3284.0,,,0.2028014616321559,,,,,0.08404384896467722,0.009439707673568819,0.08160779537149818,,,0.0003045066991473812,0.31425091352009743,0.015834348355663823,0.010962241169305725,,0.0030450669914738123,0.00243605359317905,0.12941534713763703,,0.00243605359317905,,,0.0009135200974421437,0.00243605359317905,,,,,,,,,,,,,,,,,,,0.0006090133982947625,0.007308160779537149,,0.0003045066991473812,,,,,,,,,,,,,,,,,0.0030450669914738123,,,,,,,,,,,,,,,,,,,,,,0.0003045066991473812,,,,,,0.0030450669914738123,,,,,,,,,,,,,,0.0060901339829476245,,,,,,,,,,,,,,,0.0341047503045067,0.03684531059683313,0.020706455542021926,,,0.007003654080389768,,0.020401948842874544,,0.0003045066991473812,,,,,,,,,890
照明,282081,リング管,,,,,,,,244.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,16.0,5.0,3.0,13.0,123.0,72.0,21.0,,13.0,15.0,,,,3.0,,99.0,,,,,,5.0,117.0,,3.0,,,,,,,,,1.0,,1019970.0,767.0,,,0.318122555410691,,,,,0.1290743155149935,0.001303780964797914,0.15254237288135594,,,,0.003911342894393742,0.027379400260756193,0.01955671447196871,,0.003911342894393742,,,,0.01694915254237288,,,0.003911342894393742,0.020860495436766623,,,,,,,,,,,,,,,,,,,0.001303780964797914,0.01694915254237288,,0.001303780964797914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002607561929595828,,,,,,,,,,,,,,,,,,,,,,,,0.01303780964797914,,,,,,,,,,,,,,,0.16036505867014342,0.0938722294654498,0.00651890482398957,,,,,0.00651890482398957,,,,,,,,,,,161
照明,282082,特殊蛍光灯,,,,,,,,199.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,2.0,10.0,,,,,,5.0,,,,,,,,20.0,,,,5.0,,,,,3.0,5.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,1.0,8.0,15.0,1.0,3.0,,9.0,1.0,,38.0,,,2.0,51.0,,1.0,,,,26.0,27.0,4.0,263.0,,,,,,,,,6.0,,1151762.0,768.0,,,0.2591145833333333,,,,,0.06640625,0.0078125,0.03515625,,,0.005208333333333333,0.3424479166666667,0.00390625,0.0013020833333333333,,,0.0026041666666666665,0.049479166666666664,,0.01171875,,,0.0013020833333333333,,,0.006510416666666667,,,,,,,,,,,0.006510416666666667,,,,,,,0.010416666666666666,,0.0026041666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006510416666666667,,,,0.013020833333333334,,,,0.006510416666666667,,,0.020833333333333332,,,,,,,0.00390625,,,,,,0.0026041666666666665,,,0.026041666666666668,,,,,0.052083333333333336,,,,,,,,,,0.01953125,0.0013020833333333333,,,,0.0013020833333333333,,0.033854166666666664,,,,,,,,,,,196
照明,282083,スリム・ツイン管,,,,,,,,128.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,20.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,40.0,,3.0,172.0,155.0,28.0,,4.0,45.0,,,,5.0,12.0,90.0,,,,,,,152.0,,15.0,,,,,,,,,5.0,,1913535.0,910.0,,,0.14065934065934066,,,,,0.0989010989010989,0.005494505494505495,0.16703296703296702,,,,0.016483516483516484,0.03076923076923077,0.04945054945054945,,0.005494505494505495,0.013186813186813187,,,0.004395604395604396,,,,0.008791208791208791,,,,,,,,,,,,,,,,,,,0.005494505494505495,0.0032967032967032967,,,0.02197802197802198,,,,,,,,,,,,,,0.002197802197802198,,,,,,,,,,,,,,,,,,,,,0.02197802197802198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189010989010989,0.17032967032967034,0.04395604395604396,,0.001098901098901099,,,,,,,,,,,,,,81
照明,282084,なつめ球・グロー球,,,,,,,,189.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,2.0,43.0,63.0,,,2.0,2.0,,,,,1.0,51.0,,2.0,,,,8.0,121.0,,64.0,,,,,,,,,2.0,,90273.0,586.0,,,0.3225255972696246,,,,,0.08703071672354949,0.0034129692832764505,0.20648464163822525,,,,0.10921501706484642,,0.0034129692832764505,,,0.0017064846416382253,,,0.0034129692832764505,,,0.0017064846416382253,0.008532423208191127,,,,,,,,,,,,,,,,,,,0.017064846416382253,0.0034129692832764505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034129692832764506,,,,,,,,,,,,,,,0.07337883959044368,0.1075085324232082,,,,0.0034129692832764505,,0.013651877133105802,,,,,,,,,,,126
照明,282085,ミニ電球,,,,,,,,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,8.0,132.0,166.0,13.0,,5.0,9.0,,8.0,,17.0,4.0,247.0,,2.0,,,,,192.0,,52.0,,,,,,,,,13.0,,673424.0,1380.0,,,0.34855072463768116,,,,,0.17898550724637682,0.009420289855072464,0.1391304347826087,,,,0.03768115942028986,0.009420289855072464,0.006521739130434782,,0.012318840579710146,0.002898550724637681,0.005797101449275362,,0.0036231884057971015,,,,0.010869565217391304,,,,,,,,,,,,,,,,,,,,0.005797101449275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036231884057971015,,,,,,,,,,,,,,,,,,,0.007246376811594203,,,,,,,,,,,,,,,0.09565217391304348,0.12028985507246377,0.0007246376811594203,,,0.0014492753623188406,,,,,,,,,,,,,346
