ì˙ït,store_cd,item_cd,ëçç›å…ó ,îÃîÑâ¬î\ç›å…,à⁄ëóíÜ,î≠íçéc
2018-05-05,861,5033588038801,29,29,0,0
2018-05-06,861,5033588038801,57,27,0,30
2018-05-07,861,5033588038801,48,18,0,30
2018-05-08,861,5033588038801,52,47,0,5
2018-05-09,861,5033588038801,47,42,0,5
2018-05-10,861,5033588038801,45,45,0,0
2018-05-11,861,5033588038801,44,44,0,0
2018-05-12,861,5033588038801,41,41,0,0
2018-05-13,861,5033588038801,36,36,0,0
2018-05-14,861,5033588038801,31,31,0,0
2018-05-15,861,5033588038801,20,20,0,0
2018-05-16,861,5033588038801,22,12,0,10
2018-05-17,861,5033588038801,36,18,0,18
2018-05-18,861,5033588038801,30,21,0,9
2018-05-19,861,5033588038801,30,30,0,0
2018-05-20,861,5033588038801,48,29,0,19
2018-05-21,861,5033588038801,44,25,0,19
2018-05-22,861,5033588038801,39,39,0,0
2018-05-23,861,5033588038801,38,38,0,0
2018-05-24,861,5033588038801,36,36,0,0
2018-05-25,861,5033588038801,32,32,0,0
2018-05-26,861,5033588038801,29,29,0,0
2018-05-27,861,5033588038801,28,28,0,0
2018-05-28,861,5033588038801,23,23,0,0
2018-05-29,861,5033588038801,17,17,0,0
2018-05-30,861,5033588038801,28,10,0,18
2018-05-31,861,5033588038801,25,10,0,15
2018-06-01,861,5033588038801,20,19,0,1
2018-06-02,861,5033588038801,20,20,0,0
2018-06-03,861,5033588038801,32,17,0,15
2018-06-04,861,5033588038801,36,15,0,21
2018-06-05,861,5033588038801,23,17,0,6
2018-06-06,861,5033588038801,16,16,0,0
2018-06-07,861,5033588038801,17,11,0,6
2018-06-08,861,5033588038801,24,11,0,13
2018-06-09,861,5033588038801,23,23,0,0
2018-06-10,861,5033588038801,17,17,0,0
2018-06-11,861,5033588038801,27,13,0,14
2018-06-12,861,5033588038801,30,26,0,4
2018-06-13,861,5033588038801,42,28,0,14
2018-06-14,861,5033588038801,36,36,0,0
2018-06-15,861,5033588038801,29,29,0,0
2018-06-16,861,5033588038801,24,24,0,0
2018-06-17,861,5033588038801,20,20,0,0
2018-06-18,861,5033588038801,26,15,0,11
2018-06-19,861,5033588038801,50,22,0,28
2018-06-20,861,5033588038801,45,22,0,23
2018-06-21,861,5033588038801,37,37,0,0
2018-06-22,861,5033588038801,49,34,0,15
2018-06-23,861,5033588038801,48,33,0,15
2018-06-24,861,5033588038801,48,48,0,0
2018-06-25,861,5033588038801,39,39,0,0
2018-06-26,861,5033588038801,33,33,0,0
2018-06-27,861,5033588038801,28,28,0,0
2018-06-28,861,5033588038801,22,22,0,0
2018-06-29,861,5033588038801,26,21,0,5
2018-06-30,861,5033588038801,13,8,0,5
2018-07-01,861,5033588038801,31,4,0,27
2018-07-02,861,5033588038801,55,4,0,51
2018-07-03,861,5033588038801,55,36,0,19
2018-07-04,861,5033588038801,63,51,0,12
2018-07-05,861,5033588038801,55,43,0,12
2018-07-06,861,5033588038801,50,50,0,0
2018-07-07,861,5033588038801,48,48,0,0
2018-07-08,861,5033588038801,46,46,0,0
2018-07-09,861,5033588038801,43,37,0,6
2018-07-10,861,5033588038801,46,32,0,14
2018-07-11,861,5033588038801,40,32,0,8
2018-07-12,861,5033588038801,71,31,0,40
2018-07-13,861,5033588038801,87,26,0,61
2018-07-14,861,5033588038801,82,61,0,21
2018-07-15,861,5033588038801,68,68,0,0
2018-07-16,861,5033588038801,54,54,0,0
2018-07-17,861,5033588038801,52,42,0,10
2018-07-18,861,5033588038801,92,35,0,57
2018-07-19,861,5033588038801,96,38,0,58
2018-07-20,861,5033588038801,74,63,0,11
2018-07-21,861,5033588038801,72,72,0,0
2018-07-22,861,5033588038801,82,71,0,11
2018-07-23,861,5033588038801,100,65,0,35
2018-07-24,861,5033588038801,94,70,0,24
2018-07-25,861,5033588038801,78,78,0,0
2018-07-26,861,5033588038801,55,55,0,0
2018-07-27,861,5033588038801,32,32,0,0
2018-07-28,861,5033588038801,19,19,0,0
2018-07-29,861,5033588038801,3,3,0,0
2018-07-30,861,5033588038801,146,3,0,143
2018-07-31,861,5033588038801,134,50,0,84
2018-04-01,861,8710103535973,46,46,0,0
2018-04-02,861,8710103535973,58,41,0,17
2018-04-03,861,8710103535973,56,39,0,17
2018-04-04,861,8710103535973,87,54,0,33
2018-04-05,861,8710103535973,86,53,0,33
2018-04-06,861,8710103535973,82,82,0,0
2018-04-07,861,8710103535973,80,80,0,0
2018-04-08,861,8710103535973,75,75,0,0
2018-04-09,861,8710103535973,73,73,0,0
2018-04-10,861,8710103535973,72,72,0,0
2018-04-11,861,8710103535973,71,71,0,0
2018-04-12,861,8710103535973,71,71,0,0
2018-04-13,861,8710103535973,69,69,0,0
2018-04-14,861,8710103535973,66,66,0,0
2018-04-15,861,8710103535973,52,52,0,0
2018-04-16,861,8710103535973,48,48,0,0
2018-04-17,861,8710103535973,46,46,0,0
2018-04-18,861,8710103535973,40,40,0,0
2018-04-19,861,8710103535973,41,39,0,2
2018-04-20,861,8710103535973,37,35,0,2
2018-04-21,861,8710103535973,37,37,0,0
2018-04-22,861,8710103535973,32,32,0,0
2018-04-23,861,8710103535973,40,30,0,10
2018-04-24,861,8710103535973,41,29,0,12
2018-04-25,861,8710103535973,35,33,0,2
2018-04-26,861,8710103535973,41,32,0,9
2018-04-27,861,8710103535973,41,32,0,9
2018-04-28,861,8710103535973,38,38,0,0
2018-04-29,861,8710103535973,30,30,0,0
2018-04-30,861,8710103535973,30,30,0,0
2018-05-01,861,8710103535973,40,28,0,12
2018-05-02,861,8710103535973,35,23,0,12
2018-05-03,861,8710103535973,33,21,0,12
2018-05-04,861,8710103535973,30,18,0,12
2018-05-05,861,8710103535973,23,11,0,12
2018-05-06,861,8710103535973,44,6,0,38
2018-05-07,861,8710103535973,45,16,0,29
2018-05-08,861,8710103535973,43,33,0,10
2018-05-09,861,8710103535973,42,35,0,7
2018-05-10,861,8710103535973,42,42,0,0
2018-05-11,861,8710103535973,39,39,0,0
2018-05-12,861,8710103535973,36,36,0,0
2018-05-13,861,8710103535973,19,19,0,0
2018-05-14,861,8710103535973,18,18,0,0
2018-05-15,861,8710103535973,32,8,0,24
2018-05-16,861,8710103535973,26,4,0,22
2018-05-17,861,8710103535973,38,25,0,13
2018-05-18,861,8710103535973,34,21,0,13
2018-05-19,861,8710103535973,33,33,0,0
2018-05-20,861,8710103535973,41,33,0,8
2018-05-21,861,8710103535973,40,32,0,8
2018-05-22,861,8710103535973,37,37,0,0
2018-05-23,861,8710103535973,33,33,0,0
2018-05-24,861,8710103535973,30,30,0,0
2018-05-25,861,8710103535973,21,21,0,0
2018-05-26,861,8710103535973,14,14,0,0
2018-05-27,861,8710103535973,10,10,0,0
2018-05-28,861,8710103535973,16,8,0,8
2018-05-29,861,8710103535973,13,13,0,0
2018-05-30,861,8710103535973,43,12,0,31
2018-05-31,861,8710103535973,42,11,0,31
2018-06-01,861,8710103535973,40,40,0,0
2018-06-02,861,8710103535973,35,35,0,0
2018-06-03,861,8710103535973,30,30,0,0
2018-06-04,861,8710103535973,30,28,0,2
2018-06-05,861,8710103535973,29,27,0,2
2018-06-06,861,8710103535973,25,25,0,0
2018-06-07,861,8710103535973,21,21,0,0
2018-06-08,861,8710103535973,21,16,1,4
2018-06-09,861,8710103535973,18,18,0,0
2018-06-10,861,8710103535973,17,17,0,0
2018-06-11,861,8710103535973,39,16,0,23
2018-06-12,861,8710103535973,38,21,0,17
2018-06-13,861,8710103535973,36,36,0,0
2018-06-14,861,8710103535973,34,34,0,0
2018-06-15,861,8710103535973,20,20,0,0
2018-06-16,861,8710103535973,18,18,0,0
2018-06-17,861,8710103535973,17,17,0,0
2018-06-18,861,8710103535973,19,14,0,5
2018-06-19,861,8710103535973,27,18,0,9
2018-06-20,861,8710103535973,18,12,0,6
2018-06-21,861,8710103535973,22,17,0,5
2018-06-22,861,8710103535973,49,21,0,28
2018-06-23,861,8710103535973,47,21,0,26
2018-06-24,861,8710103535973,43,17,0,26
2018-06-25,861,8710103535973,43,17,0,26
2018-06-26,861,8710103535973,38,38,0,0
2018-06-27,861,8710103535973,37,37,0,0
2018-06-28,861,8710103535973,30,30,0,0
2018-06-29,861,8710103535973,28,28,0,0
2018-06-30,861,8710103535973,28,28,0,0
2018-07-01,861,8710103535973,26,26,0,0
2018-07-02,861,8710103535973,25,25,0,0
2018-07-03,861,8710103535973,23,23,0,0
2018-07-04,861,8710103535973,29,22,0,7
2018-07-05,861,8710103535973,29,22,0,7
2018-07-06,861,8710103535973,29,29,0,0
2018-07-07,861,8710103535973,27,27,0,0
2018-07-08,861,8710103535973,25,25,0,0
2018-07-09,861,8710103535973,21,21,0,0
2018-07-10,861,8710103535973,17,17,0,0
2018-07-11,861,8710103535973,16,15,0,1
2018-07-12,861,8710103535973,41,15,0,26
2018-07-13,861,8710103535973,39,13,0,26
2018-07-14,861,8710103535973,38,38,0,0
2018-07-15,861,8710103535973,24,24,0,0
2018-07-16,861,8710103535973,18,18,0,0
2018-07-17,861,8710103535973,46,13,0,33
2018-07-18,861,8710103535973,43,10,0,33
2018-07-19,861,8710103535973,41,41,0,0
2018-07-20,861,8710103535973,40,40,0,0
2018-07-21,861,8710103535973,35,35,0,0
2018-07-22,861,8710103535973,36,30,0,6
2018-07-23,861,8710103535973,43,27,0,16
2018-07-24,861,8710103535973,42,31,1,10
2018-07-25,861,8710103535973,35,34,1,0
2018-07-26,861,8710103535973,28,27,1,0
2018-07-27,861,8710103535973,22,21,1,0
2018-07-28,861,8710103535973,19,18,1,0
2018-07-29,861,8710103535973,17,16,1,0
2018-07-30,861,8710103535973,42,11,1,30
2018-07-31,861,8710103535973,38,7,1,30
2018-04-25,861,0842776102461,1586,1586,0,0
2018-04-23,861,0842776102461,1601,1601,0,0
2018-04-22,861,0842776102461,1606,1606,0,0
2018-04-21,861,0842776102461,1611,1611,0,0
2018-04-20,861,0842776102461,1613,1613,0,0
2018-04-19,861,0842776102461,1615,1615,0,0
2018-04-18,861,0842776102461,1619,1619,0,0
2018-04-17,861,0842776102461,1620,1620,0,0
2018-04-16,861,0842776102461,1620,1620,0,0
2018-04-15,861,0842776102461,1626,1626,0,0
2018-04-14,861,0842776102461,1630,1630,0,0
2018-04-13,861,0842776102461,1634,1634,0,0
2018-04-12,861,0842776102461,1640,1640,0,0
2018-04-11,861,0842776102461,1646,1646,0,0
2018-04-10,861,0842776102461,1652,1652,0,0
2018-04-09,861,0842776102461,1653,1653,0,0
2018-04-08,861,0842776102461,1660,1660,0,0
2018-04-07,861,0842776102461,1664,1664,0,0
2018-04-05,861,0842776102461,1669,1669,0,0
2018-04-04,861,0842776102461,1672,1672,0,0
2018-04-03,861,0842776102461,1675,1675,0,0
2018-04-02,861,0842776102461,1679,1679,0,0
2018-04-01,861,0842776102461,1688,1688,0,0
2018-04-24,861,0842776102461,1595,1595,0,0
2018-04-06,861,0842776102461,1664,1664,0,0
2018-04-26,861,0842776102461,2062,1582,0,480
2018-05-08,861,0842776102461,2069,2069,0,0
2018-05-11,861,0842776102461,2062,2062,0,0
2018-05-01,861,0842776102461,2093,2093,0,0
2018-05-13,861,0842776102461,2050,2050,0,0
2018-04-28,861,0842776102461,2052,1572,0,480
2018-04-30,861,0842776102461,2099,1619,0,480
2018-05-09,861,0842776102461,2069,2069,0,0
2018-05-12,861,0842776102461,2061,2061,0,0
2018-05-20,861,0842776102461,1955,1955,0,0
2018-05-17,861,0842776102461,2035,2035,0,0
2018-04-27,861,0842776102461,2055,1575,0,480
2018-04-29,861,0842776102461,2042,1562,0,480
2018-05-14,861,0842776102461,2047,2047,0,0
2018-05-21,861,0842776102461,1949,1949,0,0
2018-05-19,861,0842776102461,1961,1961,0,0
2018-05-02,861,0842776102461,2091,2091,0,0
2018-05-03,861,0842776102461,2089,2089,0,0
2018-05-04,861,0842776102461,2087,2087,0,0
2018-05-05,861,0842776102461,2085,2085,0,0
2018-05-06,861,0842776102461,2082,2082,0,0
2018-05-07,861,0842776102461,2078,2078,0,0
2018-05-22,861,0842776102461,1942,1942,0,0
2018-05-10,861,0842776102461,2063,2063,0,0
2018-06-02,861,0842776102461,1676,1624,4,48
2018-05-24,861,0842776102461,1929,1929,0,0
2018-05-23,861,0842776102461,1939,1939,0,0
2018-05-15,861,0842776102461,2045,2045,0,0
2018-05-31,861,0842776102461,1858,1858,0,0
2018-05-18,861,0842776102461,2032,2032,0,0
2018-05-16,861,0842776102461,2041,2041,0,0
2018-06-04,861,0842776102461,1497,1445,4,48
2018-06-01,861,0842776102461,1856,1856,0,0
2018-05-26,861,0842776102461,1910,1910,0,0
2018-05-27,861,0842776102461,1898,1898,0,0
2018-06-07,861,0842776102461,1389,1389,0,0
2018-06-08,861,0842776102461,1365,1365,0,0
2018-05-30,861,0842776102461,1871,1871,0,0
2018-06-03,861,0842776102461,1505,1453,4,48
2018-06-11,861,0842776102461,1714,1314,0,400
2018-05-25,861,0842776102461,1922,1922,0,0
2018-06-10,861,0842776102461,1324,1324,0,0
2018-05-28,861,0842776102461,1888,1888,0,0
2018-06-13,861,0842776102461,1697,1697,0,0
2018-05-29,861,0842776102461,1877,1877,0,0
2018-06-15,861,0842776102461,2549,1289,0,1260
2018-06-21,861,0842776102461,675,475,0,200
2018-06-05,861,0842776102461,1484,1432,4,48
2018-06-14,861,0842776102461,2935,1675,0,1260
2018-06-24,861,0842776102461,247,247,0,0
2018-06-06,861,0842776102461,1431,1427,4,0
2018-06-25,861,0842776102461,437,301,136,0
2018-06-26,861,0842776102461,370,370,0,0
2018-06-09,861,0842776102461,1352,1352,0,0
2018-06-16,861,0842776102461,2364,2364,0,0
2018-06-17,861,0842776102461,2060,2060,0,0
2018-06-18,861,0842776102461,1828,1828,0,0
2018-07-01,861,0842776102461,336,336,0,0
2018-07-02,861,0842776102461,311,311,0,0
2018-06-28,861,0842776102461,356,356,0,0
2018-06-19,861,0842776102461,1708,1708,0,0
2018-07-06,861,0842776102461,328,277,51,0
2018-06-22,861,0842776102461,581,580,1,0
2018-06-23,861,0842776102461,459,458,1,0
2018-06-29,861,0842776102461,352,352,0,0
2018-06-20,861,0842776102461,933,733,0,200
2018-07-08,861,0842776102461,313,262,51,0
2018-07-09,861,0842776102461,307,256,51,0
2018-07-05,861,0842776102461,337,289,48,0
2018-07-12,861,0842776102461,469,417,52,0
2018-07-13,861,0842776102461,248,196,52,0
2018-07-17,861,0842776102461,914,513,1,400
2018-06-12,861,0842776102461,1704,1304,0,400
2018-07-03,861,0842776102461,301,301,0,0
2018-07-14,861,0842776102461,93,39,54,0
2018-07-04,861,0842776102461,293,293,0,0
2018-06-30,861,0842776102461,348,347,1,0
2018-07-16,861,0842776102461,353,52,301,0
2018-07-21,861,0842776102461,518,517,1,0
2018-07-10,861,0842776102461,302,302,0,0
2018-07-19,861,0842776102461,619,618,1,0
2018-07-20,861,0842776102461,540,539,1,0
2018-07-07,861,0842776102461,321,270,51,0
2018-07-11,861,0842776102461,477,293,184,0
2018-06-27,861,0842776102461,360,360,0,0
2018-07-22,861,0842776102461,495,494,1,0
2018-07-23,861,0842776102461,483,481,2,0
2018-07-26,861,0842776102461,458,454,4,0
2018-07-28,861,0842776102461,436,433,3,0
2018-07-30,861,0842776102461,411,408,3,0
2018-07-15,861,0842776102461,54,0,54,0
2018-07-25,861,0842776102461,465,461,4,0
2018-07-27,861,0842776102461,452,449,3,0
2018-07-29,861,0842776102461,421,418,3,0
2018-07-31,861,0842776102461,387,387,0,0
2018-07-24,861,0842776102461,473,471,2,0
2018-07-18,861,0842776102461,896,895,1,0
