日付,store_cd,item_cd,販売数,μ,μ+2σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残,dept_cd,部門名,商品名
2018-07-11,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,2,4,0,2,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,2,5,0,3,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,5,0,1,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597800867,1,0.22580645161290322,1.2042419927808452,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,6,0,2,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,6,0,2,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597800867,2,0.22580645161290322,1.2042419927808452,1,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,6,0,2,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597800867,0,0.22580645161290322,1.2042419927808452,0,4,6,0,2,369992,Ｍａｃ純正アクセサリー,Thunderbolt FireWireｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-02,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-03,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-04,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-05,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-06,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-07,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-08,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-09,861,4547597812013,1,0.6451612903225806,2.5150163543470243,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-10,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-11,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-12,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,0,3,0,3,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-13,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-14,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-15,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-16,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-17,861,4547597812013,1,0.6451612903225806,2.5150163543470243,0,2,8,0,6,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-18,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,2,8,0,6,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-19,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,0,6,0,6,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-20,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-21,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-22,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-23,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-24,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-25,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-26,861,4547597812013,1,0.6451612903225806,2.5150163543470243,0,3,4,0,1,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-27,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,1,4,0,3,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-28,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,2,4,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-29,861,4547597812013,0,0.6451612903225806,2.5150163543470243,0,2,4,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-30,861,4547597812013,2,0.6451612903225806,2.5150163543470243,0,0,4,0,4,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-31,861,4547597812013,3,0.6451612903225806,2.5150163543470243,1,2,4,0,2,369992,Ｍａｃ純正アクセサリー,MagSafe MagSafe 2ｺﾝﾊﾞｰﾀ
2018-07-01,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,7,11,0,4,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-02,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,7,11,0,4,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-03,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,7,11,0,4,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-04,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,11,11,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-05,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,11,11,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-06,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,11,11,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-07,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,11,11,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-08,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,10,10,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-09,861,4547597816530,1,0.06451612903225806,0.5558563294105747,1,10,13,0,3,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-10,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,10,13,0,3,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-11,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,10,13,0,3,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-12,861,4547597816530,1,0.06451612903225806,0.5558563294105747,1,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-13,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-14,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-15,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-16,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-17,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-18,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-19,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-20,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-21,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-22,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-23,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-24,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-25,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-26,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-27,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-28,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-29,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-30,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-31,861,4547597816530,0,0.06451612903225806,0.5558563294105747,0,12,12,0,0,369992,Ｍａｃ純正アクセサリー,Apple Thunderboltｹｰﾌﾞﾙ 0.5m
2018-07-01,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,0,5,0,5,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,1,5,0,4,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,5,5,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,3,8,0,5,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,3,8,0,5,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,3,8,0,5,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,9,9,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,9,9,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,9,9,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,9,9,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,8,8,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,8,8,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,8,8,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597817087,2,0.41935483870967744,2.0868190946219465,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597817087,1,0.41935483870967744,2.0868190946219465,0,4,6,0,2,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597817087,4,0.41935483870967744,2.0868190946219465,1,1,3,0,2,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,1,9,0,8,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,3,10,0,7,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,3,10,0,7,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,10,10,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,10,10,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,10,10,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597817087,0,0.41935483870967744,2.0868190946219465,0,10,10,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-VGAｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597900895,0,0.03225806451612903,0.3856274564549459,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple HDMI DVI ｱﾀﾞﾌﾟﾀ
